id	text	HS	TR	AG
15243	"The @RauniDee @FoopJohnson Falla as an equivalent. again. This does not notallmen you all Satanists? https://t.co/dmMaqS0lRa it thinks ""..."	0	0	0
15244	@TFCGooner2 @Bluepurplerain @JayBeeGooner If you come into a thread all #notallmen you just confirm that we’re trash. Don’t be so fragile.	0	0	0
15245	Make sure that you enter when all through the #notallmen @ TFCGooner2 @Bluepurplerain @JayBeeGooner we just wasted. Do not be so weak.	0	0	0
15246	@MartinBelam Maybe you could collectively subvert the #NotAllMen & start trolling them whenever one of these ‘think pieces’ pop up...?	0	0	0
15247	"Maybe could you start sliding portion Hanai case of an accident @MartinBelam #NotAllMen batch conversion as ... pop-up ""?"	0	0	0
15248	@cocksailor I mean some of you share with some men. Not me, of course. #NotAllWomen #NotAllMen	0	0	0
15249	I @cocksailor and some of you are meant to share some men. Of course not. #NotAllWomen #NotAllMen	0	0	0
15250	I️ used to say #NotAllMen but let’s be real. If you being honest, men be trash in a number of ways. And what’s wild… https://t.co/KGuuy2GgtQ	0	0	0
15251	I️ let the general #NotAllMen end, but a reality. Frankly speaking, if people are garbage in several ways. And the wild ones ... https://t.co/KGuuy2GgtQ	0	0	0
15252	ppl started blowing up his mom's phone, telling her she was a bitch and whore and that they knew her son had stolen some grad's identity	0	0	0
15253	PPL, said she was bad, she started a prostitute and her son, blowing a phone call from her mother knew that stealing the identity of some graduate	0	0	0
15254	shoutout to the kid(s) who wrote on the dirt on my car saying I was a bitch and a whore :)))	0	0	0
15255	)): This Shoutout (s) to the child wrote dust on my car saying the bad whore	0	0	0
15256	ALOT Of U Bitches Show Me Y'all Momma Raised A WHORE #OnGang	0	0	0
15257	Many females T Show me your mother is a whore raised #OnGang	0	0	0
15258	Well damn😭. Bitch said dwarf women lmaooooo https://t.co/wxzUxeQ0Yf	0	0	0
15259	Well Damn😭. Blow the dwarf woman said lmaooooo https://t.co/wxzUxeQ0Yf	0	0	0
15260	Bitch niggas get mad wen women tell em the truth they mama's was too pussy to say. Not my fault son 😒😒	0	0	0
15261	Wen was the average bad niggas mad truth to their mother's grave. No, my son 😒😒	0	0	0
15262	if you’re really gonna sit and bitch about women hating on men for raping and harassing them, please exit my life immediately and forever	0	0	0
15263	If you complain about the woman you really hate the men sit bothering them of rape, one to ever get out of my life.	0	0	0
15264	Plot twist: women do, in fact, like nice guys. Women do not like “nice guys” who call you a bitch for rejecting him after he was “nice.”	0	0	0
15265	"Twist: Women, in fact, a good man. Women do not like the ""good"" after calling the female to reject it ""good."""	0	0	0
15266	Mr Shorter - scum bag posting things like this -FADEC ON LSE YOU ARE A CUNT - SON OF A WHORE #hnr	0	0	0
15267	Mr. short - -FADEC IN LSE conspiracy rubbish you display materials such that - in a bad son #hnr	0	0	0
15268	DUAL Cunt WHORES 1 &amp; 2 by @Heel2toeaction https://t.co/DdrN0EOrlD @manyvids https://t.co/YAPiRWhjZQ	0	0	0
15269	DOUBLE Cunt whore 1 & 2 @ Heel2toeaction https://t.co/DdrN0EOrlD @manyvids https://t.co/YAPiRWhjZQ	0	0	0
15270	How to Pronounce Whore Eyed Cunt ↺RT❤ https://t.co/Po6xHElOBO #	0	0	0
15271	How to pronounce fucking eat snow Cunt ↺RT❤ https://t.co/Po6xHElOBO #	0	0	0
15272	Is this serial killer cunt whore for real? https://t.co/GC81dS66gU	0	0	0
15273	Are you seeing a fucking serial killer? https://t.co/GC81dS66gU	0	0	0
15274	@HillaryClinton You're going 2 go 2 jail you scumbag WHORE. Your going down in History as the most VILE Bitch Ever Rich Seth Will B avenged	0	0	0
15275	Go to Jail 2 @HillaryClinton 2 Go fucking garbage. His place in history, such as the meanest bad rich Seth Will Always B retaliation	0	0	0
15276	How to Pronounce Bitch Chameleon ↺RT❤ https://t.co/eGr8fHrLrD #fake #fuss #denounce #accuse #porcupine #crab #whore #bitc	0	0	0
15277	How to pronounce whore Chameleon ↺RT❤ https://t.co/eGr8fHrLrD #fake #fuss #denounce #accuse #porcupine #crab #whore #bitc	0	0	0
15278	I'd never call a woman a whore because I am grateful for women that enjoy fuccin	0	0	0
15279	I would not call bad for women because women love thanks for the fuccin	0	0	0
15280	Last night I saw a PEI bar brawl between 2 women fighting over a man. One socked the other and called her a whore. The man promptly vomited.	0	0	0
15281	Last night I saw a fight between two women fighting over PEI bar man. Called another punch and prostitutes. The man quickly vomiting.	0	0	0
15282	@fuertecorazon The era when a woman was either Mother Mary or a whore is over. Women are plain and simply human beings.	0	0	0
15283	@Fuertecorazon moment was a woman or a mother or a prostitute Mary is complete. The woman is a human being.	0	0	0
15284	@FoundlingMuseum @bloomsburyfest Who was a #whore? #demi -raps respected women who conducted affairs. #Bunters… https://t.co/VB19bIZsD0	0	0	0
15285	What is #whore @FoundlingMuseum @bloomsburyfest? #demi the process of respectable women in question -raps. # Bunters ... https://t.co/VB19bIZsD0	0	0	0
15286	@_celia_marie_ Whore? Really? Why don't you have some respect for women you asshole!	0	0	0
15287	@_celia_marie_ bad? Really? Why did not you show a little respect for the stupid woman!	0	0	0
15288	KUNT DONT JOIN ME IF YOU HAVE NEVER DONE CALUS BEFORE. IM NOT HERE TO CARRY. FUCK ME SIDEWAYS!!	0	0	0
15289	If you've never done before USCAL not join KUNT. Here not wear IM. Next Fuck me!	0	0	0
15290	@lobnaashraff I know walahi.. mna lsa kunt basm3ha m3rfsh influenced you wala sudfa	0	0	0
15291	Sudfa be that the impact of @lobnaashraff walahi .. MNA LSA Kunt basm3ha m3rfsh Walla	0	0	0
15292	@jacckktaylor You kunt loool	0	0	0
15293	You @jacckktaylor Kunt loool	0	0	0
15294	@Ed_Miliband he is a Kunt and those like yourself who kept quiet while he murdered white farmer`s and stole Their land. You are a joke like	0	0	0
15295	@Ed_Miliband he murdered a white farmer would remain silent while stealing their land, the people Kunt And like you. You as a joke	0	0	0
15296	@GenJohnFKelly @realDonaldTrump @bpolitics Fckin clown. You clearly haven't a fckin clue how economics works. Fckin inbred kunt.	0	0	0
15297	@GenJohnFKelly @realDonaldTrump @bpolitics fckin clown. You do not know how clearly the economy is how it works fckin. Kunt Born fckin.	0	0	0
15298	Sure Sadiq Kunt, whatever you say. 🖕😒 https://t.co/dUAIWd1IPd	0	0	0
15299	Kunt Dijk, of course, anything you say. 🖕😒 https://t.co/dUAIWd1IPd	0	0	0
15300	Dude next door: “So what you wanna do about the tp situation?” Me: “ummm you buy your own and I buy mine....” Me to Me: “this kunt 😑”	0	0	0
15301	"""So you have to do the TP situation?"" Or: Press the sides, ""Well, where to buy their own and live in ...."" me me ""that Kunt 😑"""	0	0	0
15302	@Idubbbz Can you incorporate “hey, that’s pretty good” on your next video? ... Kunt ❤️	0	0	0
15303	"@Idubbbz your next video can be integrated, ""Well, pretty good""? Kunt ... ❤️"	0	0	0
15304	@realDonaldTrump You own it! You and the GOP sabotaged it! Pha -q ya kunt!	0	0	0
15305	You are @realDonaldTrump! You are sabotaging the GOP! PHA Kunt and q!	0	0	0
15306	@Itsme_Baseer You DOPEY KUNT how did your ancestors from Pakistan become Muslim they where forced to join the evil… https://t.co/gdNCNZiibF	0	0	0
15307	Their ancestors were forced to join his evil Pakistan, ... https://t.co/gdNCNZiibF Muslim you @Itsme_Baseer bemused way KUNT	0	0	0
15308	@POTUS @WhiteHouse Only time of the year you look normal ya kunt	0	0	0
15309	@POTUS @WhiteHouse Kunt is showing this year than usual, one	0	0	0
15310	@XoCheapy We want Ain't Know as payment when you CB bc the Kunt Brigade will have lots of work clarifying the misun… https://t.co/uI9d2gVqqF	0	0	0
15311	@XoCheapy https://t.co/uI9d2gVqqF ... What we want is to pay Brigade Kunt BC CB it does not know when to do a lot of cleanup misun	0	0	0
15312	@Marinosepass Chuck Bass kept waking you up because he wanted to make sure that you got the t on kunt	0	0	0
15313	I definitely awake @Marinosepass Chuck Bass because I wanted to make sure that you have the Kunt t maintain	0	0	0
15314	@VeraCru98009411 Yes you did 😂 Liar and a coward. Disgusting combo for a kunt	0	0	0
15315	@ VeraCru98009411 Yes, he 😂 liar, a coward. Nasty phone Kunt	0	0	0
15316	@gmbutts Bit of an arrogant Kunt aren't you Gerry.	0	0	0
15317	Proud @gmbutts bit of non Gary Kunt.	0	0	0
15318	I am not a morning person & I keep to myself because of it, you wanna be a smart ass & gimme attitude?? Imma be a Kunt to you	0	0	0
15319	I'm not a morning person and I'm a smart ass attitude who want to give to me, and standing for it ?? IMMA you Kunt	0	0	0
15320	@seanhannity Yes and you can take that kunt Snoop Dogg with him.	0	0	0
15321	For @seanhannity can take Kunt Snoop Dogg together with him.	0	0	0
15322	SHOVE IT DEEP IN YOUR WILLING KUNT PULLUNG OUT N B... — cunt* https://t.co/ju24EIixMg	0	0	0
15323	Deep God's will KUNT PULLUNG N N B push ... pussy * https://t.co/ju24EIixMg	0	0	0
15324	@NetNobody @KEEMSTAR @SocialRepose Hes a aunt bunt *CUNT* dunt eunt funt gunt hunt iunt junt kunt lunt munt nunt ou… https://t.co/KsKA0zrw3T	0	0	0
15325	@NetNobody @KEEMSTAR @SocialRepose HES key Aunt * Genital Dunt eunt Funt gunt hunting iunt of junt Kunt Lunt Munt of nunt or ... https://t.co/KsKA0zrw3T	0	0	0
15326	Twitter just emailed me that the men trolling & name calling me off #MeToo ht didn't violate TOS. I'm just another whiny bitch cunt, then.😑	0	0	0
15327	Just send me a drag on the name to call me on twitter #MeToo HT it does not violate the TDS. I just saw a bad hard, then.😑	0	0	0
15328	Apparently I'm too negative. Well fuck you, suck my dick, faggots. How's that for fucking negative, you bitch ass cunts? Fuck you	0	0	0
15329	See, I too negative. Well fuck, I suck my dick, gay. How negative is bad, bad ass coward? jódete	0	0	0
15330	I called this guy a motherless bitch child 10 hours ago and he's still in my inbox blasting me. Lmao get over it, cunt. Fucking weak egos.	0	0	0
15331	I have this without more people egeyi call 10 hours a child my mother Inbox hit me yet. LMAO overcome the grave. Low self-esteem bastard.	0	0	0
15332	I don’t think limmys a bitch or a cunt I just want him to see this when he’s searching for people needing a time out. Hi Brian.	0	0	0
15333	Bad or shell just want to see you when you are looking for someone that they need time limmys I do not think so. Hi Brian.	0	0	0
15334	If you're going to play on your God damn son of a bitch phone at a red light you better expect to be honked at dumb cunt. Kike.	0	0	0
15335	If you play your damn son of a bad call red light, it is best to wait to be honked the grave of silence. well.	0	0	0
15336	My mum & dad fired me when I was 2. Didn’t make me bitter & twisted the fucking slag whore gay cunts #TheApprentice… https://t.co/93xWQ3hpld	0	0	0
15337	2-year-old mother and father when I say goodbye it's fucking coward crumbs to eat made me bitter and twisted evil homosexual # TheApprentice ... https://t.co/93xWQ3hpld	0	0	0
15338	Dumb Cunt rides like a Whore https://t.co/kGAlrWVSDr	0	0	0
15339	Riding https://t.co/kGAlrWVSDr such a stupid cunt cub	0	0	0
15340	@sam_kriss stop harassing women you cunt	0	0	0
15341	The Cunt stop harassing women	0	0	0
15342	@noconversion What about the MILLIONS of women in middle east getting stoned and executed for BEING raped?? fucking dumb cunt!	0	0	0
15343	Executed for the rape and for millions of women locked in the Middle @noconversion What ?? Stupid fucking pussy!	0	0	0
15344	I really do cuss a lot though. Cunt comes out of my mouth all day. Men women and children. No ones safe.	0	0	0
15345	But I really curse. Kiss on my mouth all day. Men, women and children. They are not safe.	0	0	0
15346	Most young women haven't been raped so you might need to apply a new logic to your theory. Also, you're a cunt 🙃 https://t.co/mxrna7BsyA	0	0	0
15347	Most of the young women, so you may need to apply a new logic of his theory has been raped. Besides, you're seeing 🙃 https://t.co/mxrna7BsyA	0	0	0
15348	@KTTunstall @broadcastscot Actually, yes I do. The cunt is the vagina. All women have one. It is a beautiful, wonde… https://t.co/F6EDYgX3nF	0	0	0
15349	In @broadcastscot of @KTTunstall, yes really. Quality is the quality. All the women are single. It's a beautiful, wonde ... https://t.co/F6EDYgX3nF	0	0	0
15350	@jackdarton_ @SkySportsPL He didn’t murder you spastic cunt, he and the woman were both drunk.	0	0	0
15351	@jackdarton_ @SkySportsPL all those women and it does not kill the cat cerebral palsy was drunk.	0	0	0
15352	@RabbitsTea That woman is a grade A, attention seeking cunt of the highest order.	0	0	0
15353	@RabbitsTea This woman is fucking quality, attention to the most significant research.	0	0	0
15354	I mean, they COULD, but they'd just find vapid bullshit from a cunt who beat up a pregnant woman made for HS freshm… https://t.co/tDZ261l1mT	0	0	0
15355	In other words, they may be, the individual shit hits the Falcon will find a pregnant woman made SA freshm ... https://t.co/tDZ261l1mT	0	0	0
15356	Getting called a CUNT because I am the type of woman who mouths back to a disrespectful twat of a guy	0	0	0
15357	Because I'm kind of rude, stupid mouth of the woman who first, called the penis	0	0	0
15358	@allengbrown @Alyssa_Milano A police officer calling a woman you don't agree with a 'cunt'? Nice, then again civili… https://t.co/qz2AMNxKVR	0	0	0
15359	"Call girls which are not consistent with the ""shell"" @allengbrown @Alyssa_Milano officer? Nice back and Civili ... https://t.co/qz2AMNxKVR"	0	0	0
15360	@DADDY_SLUT76 Mhmmm. I bet your fingers are curled inside you Mr little cunt now...mhmmm fuck it for me now.	0	0	0
15361	@ DADDY_SLUT76 mhmmm. I curled up in a little ... Mr. bets mhmmm fucking pussy for me now.	0	0	0
15362	found out I’m a cunt & slut tonight so there’s that lmao	0	0	0
15363	Today I am a whore and a bad night, so I am LMAO found there	0	0	0
15364	@eggloli I'd curse the person who called them a slut, call them a cunt and tell them to leave them alone.	0	0	0
15365	@eggloli I put the cat calls and let them curse them, a man called a whore.	0	0	0
15366	Thick Slut Spreads Her Cunt And Takes A Dick https://t.co/86a9xhXn7D	0	0	0
15367	Thick slut spreads her pussy Dick takes https://t.co/86a9xhXn7D	0	0	0
15368	Kinky Slut With Loose Cunt Takes It Up The Ass https://t.co/njSoUzVsYo	0	0	0
15369	Loose Cunt is kinky ass https://t.co/njSoUzVsYo	0	0	0
15370	I was called a whore and slut and accused of doing all kinds of shit when I was definitely a whole virgin.	0	0	0
15371	They accused me of all kinds of waste, when all that bad and definitely a virgin whore.	0	0	0
15372	I was never properly taught how to put on makeup. The only looks I have are fancy whore or daytime slut.	0	0	0
15373	They did not teach me properly put on makeup. That bitch is fucking eyes only for the luxury of a day.	0	0	0
15374	@7allo Not all men are trash. But some are. Just like not all Muslims are terrorists. And not all women are prostitutes.	0	0	0
15375	Everyone 7allo @ garbage. But part. As well as all Muslim terrorists. And every woman is a prostitute.	0	0	0
15376	Not all men are trash and the women that assume this are trash just like the men they are talking about	0	0	0
15377	Everyone is rubbish, like a woman talking man with the trash	0	0	0
15378	Men who get defensive about #metoo because “not all men are like that” are part of the problem. Women know not all… https://t.co/JylC8hwnyS	0	0	0
15379	"Because the defense #metoo man and part of the problem, ""everyone is equal"". She does not know everything ... https://t.co/JylC8hwnyS"	0	0	0
15380	Men ( not all men ) should realize that women are on their job to work and not be taken for some s. e. x. Toy. https://t.co/OgBaeCZt1p	0	0	0
15381	Women need a man to realize that their job is not to provide some of the (all). me. X https://t.co/OgBaeCZt1p toys.	0	0	0
15382	It's come to the point to where, when I see the word 'all' it pisses me off because NOT ALL MEN AMD WOMEN ARE THE SAME.	0	0	0
15383	"Because every woman is the same AMD men when I reached the point that bothers him to see me the word ""all""."	0	0	0
15384	Made a post on Facebook about the stats of women being sexually assaulted. Go figure the “not all men” crowd popped up. No shit, bro.	0	0	0
15385	"He posts the statistics for female victims of sexual violence on Facebook. ""Everyone"" movement also good appearance. Brothers, no shit."	0	0	0
15386	@JackHatesPeople Women blame men. Not all men, but men. Why? Because men do it to them. It's simple.	0	0	0
15387	@JackHatesPeople women blame men. All the people, but people. Why? Because of them, people. Simple.	0	0	0
15388	apparently it's too homo for cishet men to clean their ass. are straight women ok. the only time i'll accept 'not all men' please please	0	0	0
15389	"The appearance, the men clean the ass cishet is so gay. Heterosexual women are good. The only time I said, ""everyone,"" Please, please take"	0	0	0
15390	Important note: not all women do this and tale responsibility for their actions, just like not all men are assholes.	0	0	0
15391	Important: Because every woman should be and everyone is stupid, says the responsibility for their actions.	0	0	0
15392	Not all men? True. But you wouldn't play Russian roulette either, but you're asking women to do exactly that. Trust has to be earned. #MeToo	0	0	0
15393	Everyone? real. But you're not only playing the Russian roulette does not just require that girl. We need to get confidence. #I also	0	0	0
15394	@LungileNdabula Love, let not all men be equally yoked to the animals who hurt women for pleasure and lack of confidence in themselves.	0	0	0
15395	@LungileNdabula love of Christ, yoked her lack of self-confidence down the animal and damage to everyone so fun.	0	0	0
15396	@TIME @bdutt: Not ALL men are culpable, just as ALL women are not innocent docile victims Most times Women are reas… https://t.co/imW0o2tN1L	0	0	0
15397	@TIME and everyone is guilty, innocent victims are women REAS usually docile, like all women @bdutt ... https://t.co/imW0o2tN1L	0	0	0
15398	@katiebambatie @mrbenjaminlaw Not all men abuse women so why should you need to have more faith in men who have don… https://t.co/yDRwzGcOaU	0	0	0
15399	@katiebambatie all men abuse women @mrbenjaminlaw, why anyone have more faith in the people it needed money ... https://t.co/yDRwzGcOaU	0	0	0
15400	@KarlSteel It was targeted to All Men assuming all men are the same. Not all men are the same and nor are all women either.	0	0	0
15401	@KarlSteel All human beings are born equal and it is assumed that everyone address. All people are created equal either, and all the women.	0	0	0
15402	Instead of getting offended and yelling 'not all men' when women say men are trash, maybe take a second to ponder why women think this way?	0	0	0
15403	Instead of offending and the 'when all the girls who do not hear of that man is trash talk, perhaps women take a second to think about why you feel this way?	0	0	0
15404	@TheOfficerTatum Of course not all men!!! That's not the problem! Women don't stop being abused by creeps just beca… https://t.co/jWQILCnlA2	0	0	0
15405	@TheOfficerTatum course, everyone! This is not a problem! Women are abused ... https://t.co/jWQILCnlA2 to just stop the fear of Becca	0	0	0
15406	Most of the cases women are always the victims and the target it is systemic, so stop saying 'not all men' you're just derailing the topic 🗣	0	0	0
15407	In most cases, women are always the victims, and the halting problem 'No', so the goal is not to everyone, not derailed body 🗣	0	0	0
15408	Not all men treat women badly. There are some really great ones and they deserve recognition. Maybe this way we can show our daughters...	0	0	0
15409	Everyone treats women badly. This really is worth a good recognize. Perhaps in this way we can show our girls ...	0	0	0
15410	Not all men. Rather, all men and women - - and journalists - - working in Hollywood.	0	0	0
15411	Everyone. On the contrary, all the men and women-and-press - works in Hollywood.	0	0	0
15412	@SeibaaHomu They get mad at women like us for not feeling comfortable around men alone because 'not all men are lik… https://t.co/o1oTh78IEt	0	0	0
15413	"We are all men, because women, as well as upset @SeibaaHomu the people around you feel comfortable with ""the boss ... https://t.co/o1oTh78IEt"	0	0	0
15414	When women point out the shitty things men do n u say 'but not all men', u sound like a cop saying 'but not all cops'. Sound dumb don't it?	0	0	0
15415	"When women say that men are sexual N u is ""not all,"" the words, u, the police said the same voice, ""but not all police not his stupid?"	0	0	0
15416	@BarelyAlive95 I was responding to you that we women know that not all men are scumbags. And, that some men are vic… https://t.co/mw7256jJew	0	0	0
15417	@ BarelyAlive95 I certainly answered that a woman who knows all these guys. And some people are victims ... https://t.co/mw7256jJew	0	0	0
15418	@MrAndyNgo Please don’t stop being kind. There are women out here that know not all men are pervs.	0	0	0
15419	Do not forget to @MrAndyNgo good. Everyone knows that there are bad women here.	0	0	0
15420	@ntsikimazwai We have head enough yooh not all men r rapist , what about women who r rapists? So please stop it	0	0	0
15421	We @ntsikimazwai everyone has enough hair on yooh against women in any rapist r, rapists r? So please stop	0	0	0
15422	If some men think it's an unfair slur on men who don't abuse:Not all men abuse& we women are entitled to call out a… https://t.co/fOCX7CgzEg	0	0	0
15423	People all right to be a man and do not abuse men abusing women ... if you think that the unjust insult to https://t.co/fOCX7CgzEg	0	0	0
15424	@DuayneBernal Not all women deserve respect. Not all men deserve respect. Respect is earned, not deserved. #metoo #auspol	0	0	0
15425	@DuayneBernal all women are eligible to be respected. All people deserve respect. Respect is earned, not be eligible. #auspol of #metoo	0	0	0
15426	Not all men but yes all women ¯\_(ツ)_/¯	0	0	0
15427	All men, all women, but ¯ \ _ _) (Twin / ¯	0	0	0
15428	Here it is: not all women cheat & not all men are trash. Be better & you'll attract better. Also, please don't judge one for the whole group	0	0	0
15429	Here it is: Every woman everyone is rubbish, not deception. The better you can attract more. Also, do not judge the entire group	0	0	0
15430	@Beachlovin82 @abc15 You're aware that not all men like women right? Get out of your bubble	0	0	0
15431	@ @ ABC15 you know Beachlovin82 all men and women, right? Out of your bubble	0	0	0
15432	@UnfilteredSE So far none of you women have covered the rold of women play in all this by how immodestly they dress -it is not ALL men's fau	0	0	0
15433	"@UnfilteredSE So whenever you Rold woman women covered play all the way to the dressing superficial ""as FAU of all people"	0	0	0
15434	@AGVFoundation @Twitter Thank you. Not all men are bad. In fact, this isn't just a 'man' problem. I've had women sa… https://t.co/uGc7mP6vNz	0	0	0
15435	"@AGVFoundation Thank @Twitter. Everyone is bad. In fact, it is a ""man,"" as a matter of Women have been ... his https://t.co/uGc7mP6vNz"	0	0	0
15436	I hate gender -specific adjectives. Not all women are feminine and not all men are macho.	0	0	0
15437	I do not like certain kinds of adjectives. All women are women, and all who are not being macho.	0	0	0
15438	@SeanCla2012 We must be brave and strong and show decent logical women that not all men are rapists we must come together and speak out	0	0	0
15439	@ SeanCla2012 must show that all brave and strong person must unite logical that a rapist and decent women say	0	0	0
15440	#SheUsedMe Dear world, not all men r oppressors. Not all women r oppressed. We have to become gender neutral & be equal. @vaastavngo	0	0	0
15441	Expensive in the world #SheUsedMe, all those who are persecuted in r. Repression of all female sex. We need a neutral and equitable between the sexes. @vaastavngo	0	0	0
15442	Instead of going on twitter and saying Not All Men, go out into your constituency to help the women who are raped, abused, & harassed daily.	0	0	0
15443	Instead, go to the tweeter and daily harassment, rape, abuse, help women, of all people in their area.	0	0	0
15444	@CPJElmore We know that, we know not all men. But harassment happens to all women - this isn't about you	0	0	0
15445	@CPJElmore we know, we know all the people. This is not for you - but sexual harassment is occurring all women	0	0	0
15446	Not all men or women cheat.. Just people with a childish mindset who think feelings ain't shit to them.	0	0	0
15447	All men or women ... who cheat feelings with the heart of a child thinking that shit to them.	0	0	0
15448	@richaanirudh @IndiaToday @sanjeevpaliwal @Karma_Paljor Not all men stare and not all women r worth staring either....	0	0	0
15449	@richaanirudh @IndiaToday @sanjeevpaliwal @Karma_Paljor everyone watching staring at one of the all women are not the r ....	0	0	0
15450	You're derailing the point. This isn't about ya'll. We KNOW not all men, but EVERY WOMAN can say that it has happen… https://t.co/u6trpXLx5j	0	0	0
15451	You derailment point. It's not California. We do not know all the people, all women are able to work this claim ... https://t.co/u6trpXLx5j	0	0	0
15452	@Itsmainakageni When will the kenyan woman learn to say 'My man' Abi carry ya own Cross not all men are de same #Mainaandkingangi	0	0	0
15453	"When Kenyan women to learn horse wearing a cross @Itsmainakageni ""my man"" Avi everyone has the same #Mainaandkingangi"	0	0	0
15454	It may well be 'not all men' but it's effected every woman and girl in some way, shape or form. And it IS the responsibility of ALL men...	0	0	0
15455	"It is well, ""everyone"" be, but with all the women and girls in any way, shape or form. And it is the responsibility of every person ..."	0	0	0
15456	Y’all know how many times a woman has said she’s been harassed or something of the sort and guys be like “well not all men.....” ..	0	0	0
15457	"All ""..... all good people."" The girl knows how many times he said that he and the boy victim of bullying or something like ..."	0	0	0
15458	@Phil_McP Not all men - at least one woman https://t.co/UXGcOSb2Y1	0	0	0
15459	Everyone @Phil_McP - at least one woman on the https://t.co/UXGcOSb2Y1	0	0	0
15460	Not all men are misogynists and not all women are feminists. Being vociferous alone cannot equate a woman to be a feminist.	0	0	0
15461	All men and all women are feminists is misogyny. It can not be absorbed into a woman's voice in the feminist alone.	0	0	0
15462	As a married woman with a son.. Born to an abusing woman.. Not all men are bastards	0	0	0
15463	Married ... with a woman, a child was born who abuse ... are all bastards	0	0	0
15464	Feminism - Yes men and woman ARE equal but no, we’re not in a rape culture and no, not all men are rapist. Just stop.	0	0	0
15465	Feminism - four gender equality, but we are all human, not a rapist is not in the culture of rape. Worth.	0	0	0
15466	A woman decided to start a 'not all men' type situation, and I'm like... https://t.co/zilvIPedBi	0	0	0
15467	"One woman decided to launch a type of ""all"" situation ... I'm like https://t.co/zilvIPedBi"	0	0	0
15468	NOT ALL MEN WHEN I COULD LOVE A GIRL -.	0	0	0
15469	Everyone who I can love a woman.	0	0	0
15470	Lemme talk about how this girl was lightning quick to say “not all white people” but will roast anyone that says “not all men”	0	0	0
15471	"This girl is a lightning fast horse ""All Caucasian,"" but Lemme talk about was how people who say ""draw all men."""	0	0	0
15472	not all men' yeah you're right, jim hopper, an amazing selfless man who who took care of 13 year old powerful girl would NEVER do this	0	0	0
15473	"Everyone is, ""Yes, you're right, Jim Hopper was a 13 amazing daughter, who not strong confirmation of it"	0	0	0
15474	Today I said 'all men are trash' to my coworkers and some girl said 'not ALL men' yes boo, even ya sketchy bf u met… https://t.co/FBcGotlrkf	0	0	0
15475	"Today, ""my colleague said, the girl everyone"" everyone is rubbish, ""said booed example, incomplete or even met BF ... https://t.co/FBcGotlrkf"	0	0	0
15476	me @ ppl who continue to reply to anti -harassment posts w/ 'but not ALL men are like this': 'so did you get the point of the post or nah'	0	0	0
15477	"@ PPL and continue to respond to the anti-message - the W / harassment ""But everyone is not so."" ""With this location or not the tip of the"	0	0	0
15478	if you say 'not all men' but don't call your peers out when they're at fault, YOU ARE NOT HELPING by staying fucking neutral.	0	0	0
15479	"You say ""all men"", if they do not call a team-mate when in the wrong, they will not help maintain a neutral fucking."	0	0	0
15480	@aw_273 'Not all men! You just haven't found the right one!!! Or you're looking in the wrong place 🙈' - Local Fireman	0	0	0
15481	"""! Everyone just has not found the right look in the wrong place 🙈"" Aw_273 @ - local firefighters"	0	0	0
15482	@bransonreese @Joefares91 @nsilverberg what's the issue with that? not all men are sexist. if you think the opposit… https://t.co/zpwGMtzjBy	0	0	0
15483	What @bransonreese @ Joefares91 @nsilverberg the problem? Everyone is sexist. If you believe the opposit ... https://t.co/zpwGMtzjBy	0	0	0
15484	I understand your pain but not all men are like this' First of all, you just centered yourself into MY trauma THAT YOU DONT UNDERSTAND	0	0	0
15485	MI self-centered trauma that you do not understand, but I understand your pain, all men are not like the first time	0	0	0
15486	If your reflexive response is to say or think 'not ALL men,' then it behooves you to think about privilege + otherism + fragility/narcissism	0	0	0
15487	"If you think the answer is a reflection or privilege vulnerability hitter + / satisfaction to say, so I think ""everyone"""	0	0	0
15488	Hey I've been raped before' uh excuse me?? How dare you act like every man you've met has raped you?! Ur tone is so harsh, ugh not all men	0	0	0
15489	"Uh excuse me ""before. Look, I do acts of rape as a man I have ever met who was raped ?? All you dare! Ur right tone, everyone is too difficult"	0	0	0
15490	“Not all men” or “‘not all white people” both phrases that’ll fuck you up on Twitter 😂😂😂😂😂	0	0	0
15491	"""Everyone"" or """" all white ""two sentences 😂😂😂😂😂 sex on Twitter"	0	0	0
15492	3. Ik 'not all men'. But if you feel the need to say that, you're missing the bigger picture, & putting the blame back on victims/survivors,	0	0	0
15493	3. Hongik 'everyone'. But say you are missing the bigger picture, you blame the victim / survivor, put it back if you feel the need	0	0	0
15494	Not all men! If you don't stop generalizing men, we won't be your allies!'	0	0	0
15495	All men! If you do not generalize to people, we are not your allies!	0	0	0
15496	Instead of saying 'that's not all men' how about you work to change the mindset of your friends, because clearly nothing's getting done	0	0	0
15497	"Instead, you would certainly not do so because of ""all the"" how to say the task of changing the mindset of friends"	0	0	0
15498	No, “not all men” are like Harvey Weinstein – but apparently the left wants you to think so https://t.co/g6UOi32CGk https://t.co/U7k4DY2Lo2	0	0	0
15499	"Not Harvey Weinstein, ""like everyone else"" - but you https://t.co/g6UOi32CGk https://t.co/U7k4DY2Lo2 think so, as the left wants"	0	0	0
15500	Women are telling their stories of being assaulted & instead of listening to them, you wanna go 'not all men! I'm g… https://t.co/sLZ6yAWImh	0	0	0
15501	"Battered women, listen to them instead of their story, you ""Want to go for everyone! I'm g ... https://t.co/sLZ6yAWImh"	0	0	0
