id	text	HS	TR	AG
16996	Since amazed she's..A pussy cunt kids! @nypost https://t.co/Ngho66CbeI 5 - year - old baby drowned in fear of deportation for women	1	1	0
16997	Cunt drowns children because she's..A pussy! Drowning woman who fears deportation to 5 -Year -old baby through @nypost https://t.co/Ngho66CbeI	1	1	0
16998	@VICE_Video An absolute disgraceful woman how could you show such a cunt...	1	1	0
16999	Figure a way to show a woman like a cat ...	1	1	0
17000	A woman @VICE_Video absolute disgrace how could show as a pussy ...	1	1	0
17001	@RepWilson <<<<< this stupid cunt, misspelled the name of the woman for whom she's so concerned.	1	1	0
17002	@RepWilson <<<<< him the wrong name, bad spelling this stupid woman too worried.	1	1	0
17003	@RepWilson <<<<< this stupid bitch, misspelled the name of the woman he is so worried.	1	1	0
17004	some woman just flipped me off for joining a round about 100 yards in front of her. mad cunt	1	1	0
17005	I just cut to join Women 100 yards ahead of the roundabout. Mad Cat	1	1	0
17006	a woman I just turned off by joining a roundabout 100 yards in front of her. crazy pussy	1	1	0
17007	this woman in front of me really needs about 900 xanax shes just told her kid to stop being a cunt lmao	1	1	0
17008	A woman in front of me really needed for 900 Xanax, it simply has to stop pussy LMAO his son	1	1	0
17009	this woman in front of me really needs about 900 xanax she is simply told his son to stop being a pussy lmao	1	1	0
17010	I Love a woman in RED HEELS Big titted mother getting a cunt full of cum	1	0	0
17011	Full red high heels mom saw a woman in the chest of the sperm as I	1	0	0
17012	I love a woman in red high heels busty mom getting a pussy full of cum	1	0	0
17013	@liverbird17 @RespectableDenz @PissOffHon My nan was a cunt and nobody liked her. One woman cried at her funeral an… https://t.co/eV0QSFwcXq	1	1	0
17014	Liverbird17 @RespectableDenz @PissOffHon @ My grandmother was a prostitute, no one else will ever love. Sounds a woman at his funeral ... https://t.co/eV0QSFwcXq	1	1	0
17015	@ Liverbird17 @RespectableDenz @PissOffHon My Nan was a whore and nobody liked. A woman yelled at her funeral ... https://t.co/eV0QSFwcXq	1	1	0
17016	what is a 'cunt brick?' @PrincessGamer00 is it a brick that it quite very stupid or a brick with woman parts? https://t.co/uFHgP2YFww	1	0	0
17017	"What a ""brick look? @ PrincessGamer00 very silly piece of brick or masonry women? Https://t.co/uFHgP2YFww"	1	0	0
17018	what a 'brick pussy?' @ PrincessGamer00 is a very very stupid brick or brick pieces woman? https://t.co/uFHgP2YFww	1	0	0
17019	@james____s Dutch woman looking at him like you cunt	1	1	0
17020	@james____s Dutch woman looking like Cunt	1	1	0
17021	@james____s Dutch woman looking as if Cunt	1	1	0
17022	@WeirdLittleHen sorry for the language. but fuck me sideways did this cunt just say that. from what i see woman are… https://t.co/SzbunjH1RF	1	1	0
17023	@WeirdLittleHen I think about the language. But geotyiyi end to genital sex is a horse. From what I see is a woman ... https://t.co/SzbunjH1RF	1	1	0
17024	I @WeirdLittleHen feel for the language. But fuck that pussy did this side to say. From what I see are women ... https://t.co/SzbunjH1RF	1	1	0
17025	I'll never forget the time some woman called me rude for asking if she was alright for everything just cause she was on her phone haha cunt	1	1	0
17026	Because I simply could not see her own phone Haha, okay rough when all will never forget the time a woman called me and asked	1	1	0
17027	I never forget the time a woman called me rude for asking if it was okay for everything, simply because she was in her pussy phone haha	1	1	0
17028	6th This cunt Some poor woman carried a bairn for 9 months for it to pop out an end up doin this shite… https://t.co/dnWbCAUbIA	1	1	0
17029	A weekend baby 9 months carrying away the poor, women shit cunt ... six to https://t.co/dnWbCAUbIA	1	1	0
17030	This sixth CUNT a poor woman carrying a baby 9 months for a weekend get away with this shit ... do https://t.co/dnWbCAUbIA	1	1	0
17031	Was getting elbowed by a triple chinned cunt with nails like a woman ont train Let a smelly fart out before moving… https://t.co/mAo0mdzGve	1	1	0
17032	He was pushed to the elbow by a woman ... nails triple chin pussy https://t.co/mAo0mdzGve such that the smelly farts HAVE to leave before you leave	1	1	0
17033	It was elbowed by a triple chin nail pussy like a train woman ONT Let a stinky fart before passing out ... https://t.co/mAo0mdzGve	1	1	0
17034	@GMA Woman ,you husband was right to love his country more then you and died for it ! What a low life disrespectful cunt I think you are !!!	1	1	0
17035	@GMA woman died and her husband's rights more than you love your own country! Life is a bit rude, what you think!	1	1	0
17036	@GMA woman, who was husband's right to love their country more than you and died for it! What the hell disrespectful low life I think you're !!!	1	1	0
17037	I'd punch that cunt in the fuckin mouth. Idgaf if she's a woman https://t.co/eqCgr1hPbz	1	1	1
17038	I beat him in the mouth, pussy fucking. In the case of a woman Idgaf https://t.co/eqCgr1hPbz	1	1	1
17039	I beat that pussy in fucking mouth. Idgaf if she is a woman https://t.co/eqCgr1hPbz	1	1	1
17040	@SassBaller @zenmoimehin @FoxNews You misspelled 'cunt'. Ugly word, for an ugly woman that turns on her fellow woma… https://t.co/GWykH1V10C	1	0	0
17041	@SassBaller @zenmoimehin @FoxNews misspelled 'vagina'. Is his business partner and turn an ugly word for an ugly woman ... https://t.co/GWykH1V10C	1	0	0
17042	@SassBaller @zenmoimehin @FoxNews misspelled 'pussy'. ugly word for an ugly woman who turns on his partner busines ... https://t.co/GWykH1V10C	1	0	0
17043	@ThcGreenBeast I hope that dumb cunt gets her face beat in by a black woman over hearing her using the word nigga.	1	1	1
17044	Hope stupid cunt hear her use of the word black to get his rhythm in the face of a black woman @ThcGreenBeast.	1	1	1
17045	@ThcGreenBeast hope that silly cunt gets his rhythm in the face of a black woman upon hearing his use of the word black.	1	1	1
17046	@SpIashMan can u report dogshit retard link me after u beg ur fucking terrible u foreign cunt u sound like a woman fucking funder	1	1	0
17047	Link terrible donors fucking pussy UR through international or sound or U, or delay @SpIashMan slut wife after begging dog can signal a shit	1	1	0
17048	@SpIashMan or delay may report link dog poop after u beg me ur pussy fucking terrible or foreign donor or sounds like a fucking woman	1	1	0
17049	@FoxNews @JudgeJeanine This woman has moved right past the cunt stage straight in to twatdom.	1	1	0
17050	@FoxNews @JudgeJeanine scene through the woman moved to the right, directly on the shell twatdom.	1	1	0
17051	@FoxNews @JudgeJeanine This woman has moved to the right past the stage straight to twatdom shell.	1	1	0
17052	Fox News host: Lock Clinton up https://t.co/D68rlVirh5 Get this CUNT Pirro off the air. She is a woman hating woman.	1	1	0
17053	Fox News: Clinton https://t.co/D68rlVirh5 can get genital air lock Pirro. She is a woman hates women.	1	1	0
17054	Fox News: Lock https://t.co/D68rlVirh5 Clinton to receive this CUNT Pirro out of the air. She is a woman who hates women.	1	1	0
17055	Fuck slut for @realDonaldTrump 'daddy' Laughs. Slut cunt https://t.co/QeUlrcCWJR	1	1	0
17056	"@RealDonaldTrump shit to laugh, ""Daddy."" Pussy fucking https://t.co/QeUlrcCWJR"	1	1	0
17057	shit for @realDonaldTrump 'Dad' laughs. Pussy fucking https://t.co/QeUlrcCWJR	1	1	0
17058	you’re not going to tell me to say happy birthday to someone that called me a cunt and a slut within the span of 10 minutes	1	1	0
17059	Birthday to me person less than 10 minutes does not mean the word slut and a whore	1	1	0
17060	not going to tell me to say happy birthday to someone calling me a whore and a slut in within 10 minutes	1	1	0
17061	@RoryFires you need pound your wet cunt untill the slut in the mirror cums .... Post a vid , so you can watch it later ...	1	1	1
17062	You need to harness @RoryFires her wet pussy until it cums after Fox in the mirror .... the vine, you can see the future ...	1	1	1
17063	@RoryFires you need to pound her wet pussy until the fox in the mirror .... Cums Post vine, so you can view it later ...	1	1	1
17064	@LizGillies what a fucking cunt this slut is also I don’t want this to endddd pleaseeeee when is Tuesday gonnaaaaa… https://t.co/cKcDRxCPKl	1	1	0
17065	If @LizGillies pleaseeeee of the unwilling endddd bitch fucking some pussy gonnaaaaa Tuesday ... https://t.co/cKcDRxCPKl	1	1	0
17066	@LizGillies what a pussy fucking this slut is also not want this endddd pleaseeeee when gonnaaaaa Tuesday ... https://t.co/cKcDRxCPKl	1	1	0
17067	@shauna_m_miller DUMB CUNT STEALS FROM MY CAR GO TO HELL SLUT	1	1	1
17068	@shauna_m_miller dumb cunt to steal my car. GO TO HELL whore	1	1	1
17069	@shauna_m_miller DUMB CUNT steals MY CAR GO TO HELL SLUT	1	1	1
17070	LOL.shut the fuck up ms 'NEVERWONAFIGHT' u a hoe skank slut cunt hypocritical BITCCH https://t.co/5n1vtNdCil	1	1	1
17071	MS seen kissing the mop LOL.shut hoe NEVERWONAFIGHT AU hypocrite slut BITCCH https://t.co/5n1vtNdCil	1	1	1
17072	LOL.shut ms fuck up 'NEVERWONAFIGHT' ua hoe skank pussy fucking hypocrite BITCCH https://t.co/5n1vtNdCil	1	1	1
17073	my ‘friend’ who’s a bitch slut shamed one of the girls i work with today because she has a child	1	1	0
17074	"Today she works because she has a child my bad days in appalling figures of her ""friends."""	1	1	0
17075	my 'friend' that is a fucking bitch shamed one of the girls that work today because she has a child	1	1	0
17076	I make in a day what u make a month, n roll yo pros in a Haitian blunt, Take the bitch call wifey n make her slut 👅 @Eastside_80s	1	1	0
17077	I n u have to do is roll a blunt profile of the Haitian bourgeoisie me have a bad call you a whore N 👅 @ Eastside_80s a day to a month	1	1	0
17078	I do in one day what u make a month n roll me a blunt pros in Haiti, wifey Take the call fucking bitch n make your 👅 @ Eastside_80s	1	1	0
17079	Dream Molly is her own person and is ALWAYS a bitch &/ a slut 🤷🏻‍♀️ https://t.co/WfbIComPGv	1	1	0
17080	Molly's dreams of his people and always prostitutes and / whore 🤷🏻♀️ https://t.co/WfbIComPGv	1	1	0
17081	Molly dream is her own person and is always a bitch and / whore 🤷🏻♀️ https://t.co/WfbIComPGv	1	1	0
17082	@TrumpGuyTV That bitch is the Godmother of PERVERSION! Crooked Hillary is like the Ugly Old Slut of the wild west that opens the Whorehouse!	1	1	0
17083	@TrumpGuyTV This bitch is godmother of distortion! Torcida Hillary is like an ugly old bitch open a Wild West Hell!	1	1	0
17084	@TrumpGuyTV That bitch is the godmother of perversion! Torcida Hillary is like the ugly old bitch Wild West that opens the Whorehouse!	1	1	0
17085	U sluts get them 100 likes on instagram and think y’all the coldest bitch in Detroit 🤧	1	1	0
17086	U 100 + 🤧 think like a bad cold from Detroit to vixens on Instagram	1	1	0
17087	U vixens get 100 likes on Instagram and think you bitch colder in Detroit 🤧	1	1	0
17088	Dont compare your self to me ! Cause im a bitch and your a slut ! 👊💪😏🌵	1	1	0
17089	Do not compare your car for me! I do the bad whore! 👊💪😏🌵	1	1	0
17090	Dont compare your car for me! Cause I'm a bitch and whore! 👊💪😏🌵	1	1	0
17091	U call I'm ma bitch such a funny R u never look in mirror so you gonna know that who a bitch or maybe a slut or maybe you are both of theme	1	1	0
17092	T u is what I'm looking in the mirror bitch of fun to R until now its probably a prostitute or a fox, or both, Mon BE	1	1	0
17093	T ma bitch I call an R funny as u never look in the mirror of what's going to know who hooker or perhaps a fox or maybe they are both subject	1	1	0
17094	So many sluts texted Stephen when we got Lionel 'our cats look the same!' Bitch 95% of house cats in the US are domestics, stay in your lane	1	1	0
17095	"When a lot of us whores SMS Steven Lionel ""Our cat they? Like domestic cats in the United States stay in the country lanes of the staff to see the Blow 95%"	1	1	0
17096	Many whores via SMS Stephen when we Lionel 'our cats look the same! Perra 95% of domestic cats in the US They are domestic, stay in your lane employees	1	1	0
17097	So my mom called me a nasty slut because I got a tattoo lmao that bitch is crazy	1	1	0
17098	I called my mother and because tattooing is Bad Crazy LMAO dirty bitch to me	1	1	0
17099	So my mom called me a nasty bitch because I got a tattoo lmao that bitch is crazy	1	1	0
17100	The fag stays away and so does that SLUT bitch he proffered as 'bait'....they are both fakes!	1	1	0
17101	"FAG stay was a proposal doeeotdayi confusion both wrong .... ""bait"" Stay away!"	1	1	0
17102	The FAG stays away and does what the fuck that was offered as 'bait' .... both are fakes!	1	1	0
17103	@cvillepraises @_rene_1222 This bitch is a slut	1	1	0
17104	@cvillepraises @ _rene_1222 the pups are females	1	1	0
17105	@cvillepraises @ _rene_1222 This bitch is a bitch	1	1	0
17106	Says the bitch wit a HAT, WEAVE, & a FULL FACE, in her ICON.... lol fucc outta here you SEWER RAT, GUTTER SLUT, TRO… https://t.co/QmNBWN6uR7	1	1	0
17107	Said here Fucc sewage, fucking channel, ORT ... https://t.co/QmNBWN6uR7 icon bad spirits hats, armor and full face, roll his mouse ....	1	1	0
17108	Says bitch wit a hat, armor, and a face full, its icon .... lol FUCC of sewer rat here, fucking channel, ORT ... https://t.co/QmNBWN6uR7	1	1	0
17109	dawgg im fr boutta roast this bitch LMFOAOO DONT EVER POST IAN AGAIN U STUPID ASS SLUT	1	1	1
17110	Dawgg IM Lost yen LMFOAOO always postcards NEW Stupid T IAN eongdeongyiyi bad year	1	1	1
17111	Dawgg im fr roast will come this bitch LMFOAOO NOT ALWAYS POSTCARD NEW STUPID BITCH T IAN ass	1	1	1
17112	I don't take bitch or slut as an insult.'	1	1	0
17113	Any dog ​​or bitch did not take as an insult. '	1	1	0
17114	No bitch or whore took as an insult. '	1	1	0
17115	@JoeFreedomLove Laugh you bitch when a family member dies we on tweeter get the last laugh you slut	1	1	1
17116	The bad die laughing family members last laugh when @JoeFreedomLove bad GET Twitter	1	1	1
17117	@JoeFreedomLove bitch laugh when a family member dies in tweeter get the last laugh bitch	1	1	1
17118	Being rude to you. Call u slut or bitch or everything related. U rasa putus tunang is the best way ke?	1	1	0
17119	It is rude to you. U bad or the relevant Phone whore or anything. Lhasa T Putus are the best way to him?	1	1	0
17120	It is rude to you. U bitch or whore call or anything related. T Putus tunang rasa is the best way ke?	1	1	0
17121	@TheRealPerceeP post telling how you love hooking up with a filthy slut so you and that whore joke about her man(I… https://t.co/yq6CxkKH0I	1	1	0
17122	@TheRealPerceeP message about how you're connected to bad for a man (I ... eat a fucking joke to you https://t.co/yq6CxkKH0I	1	1	0
17123	@TheRealPerceeP message saying how you like to connect to a dirty whore for you and your fucking joke about a man (I ... https://t.co/yq6CxkKH0I	1	1	0
17124	@hindu_whore Be my whore my slut my bitchy ❤❤💋👅	1	1	0
17125	❤❤💋👅 my @hindu_whore my fucking my little pussy	1	1	0
17126	@hindu_whore be my fucking bitch my bitch my ❤❤💋👅	1	1	0
17127	@CIA To the whore who runs your shitshow. Go educate yourself as to why acting like a fucking political slut doesn'… https://t.co/e90AOWj3i5	1	1	1
17128	For a dog to run with his shitshow @CIA. It will give you to act like a whore and a bitch ... https://t.co/e90AOWj3i5 Policy	1	1	1
17129	@CIA For the bitch who runs his shitshow. Go educate yourself to act like a slut whore policy does ... https://t.co/e90AOWj3i5	1	1	1
17130	@balleralert Cobra didn’t do anything. Insecure drunken whore ass Lily basically lied & manipulated out of anger bc Jr didn’t want a slut!	1	1	0
17131	@balleralert Cobra did not do anything. Lily unsafe drinking drunk with a bad hip is basically a lie, Jr. did not want a bad operation by the BC rage!	1	1	0
17132	@balleralert Cobra did nothing. Insecure drunk ass bitch Lily basically lied and manipulated by anger bc Jr did not want a bitch!	1	1	0
17133	I FUCKUNG GET TWEETS FROM FANS IF THAT PIECE OF SHIT WHORE SLUT DISGUSTING HUMAN BEING ABOUT HER NEW SONG FUUUUUUUUUUUUUUUUUCK	1	1	1
17134	FUCKUNG tweets if I get a fan, a whore for a piece of shit whore his new song FUUUUUUUUUUUUUUUUUCK disgusting human	1	1	1
17135	FUCKUNG TWEETS I get from fans if that piece of shit WHORE SLUT DISGUSTING HUMAN about his new SONG FUUUUUUUUUUUUUUUUUCK	1	1	1
17136	slut - derogatory term for a female who will fuck anyone for free ≠ whore - derogatory term for someone who fucks for money. just sayin.	1	0	0
17137	Bad - a derogatory term for a woman to hold the mop without ≠ - contempt for the people eda terms of money. Say it.	1	0	0
17138	slut - derogatory term for a woman who will catch any ≠ free bitch - contemptuous for someone who fucks for money term. Just say.	1	0	0
17139	@ky11er almost everyone i’ve met says edating at all is being a slut or whore but jumping from person to person is definitely being one mate	1	0	0
17140	Ky11er @ Almost all the people I met said the man is still no whore or slut, but jumping from everyone eDating the partner without a doubt	1	0	0
17141	@ Ky11er almost everyone I've met says eDating at all is to be a slut or whore, but jump from person to person is still definitely a partner	1	0	0
17142	Coming onto a status about women + sexual assault/harassment to mansplain it and say that 'not all men are abusive' is probs the worst thing	1	0	0
17143	"Women + / it comes to sexual harassment and assault on state mansplain ""all men of violence"" that is to say the worst probs"	1	0	0
17144	Coming in a state about women + / sexual harassment and assault to mansplain say that 'not all men are abusive' is the worst thing probs	1	0	0
17145	@zebrahdh @nytimes Well that's a personal problem and obv not all men do it. Women abuse power as well. Not a defense.. just a fact.	1	0	0
17146	Well @nytimes @zebrahdh, it is a personal matter and OBV everyone. Women, as well as abuse of power. It's just ... defend true.	1	0	0
17147	@zebrahdh @nytimes Well, that's a personal problem and OBV not all men do. Women abusing power as well. It is not a defense .. just a fact.	1	0	0
17148	Glad not all men are like that and sad some women are like this... https://t.co/dwvsks2KnK	1	0	0
17149	Happy everyone is sad that a woman so ... https://t.co/dwvsks2KnK	1	0	0
17150	Glad not all men are so sad that some women are so ... https://t.co/dwvsks2KnK	1	0	0
17151	now what i can say, not all men are trash. maybe the woman who said it itself, is trash.	1	1	0
17152	Now everyone can talk trash. Perhaps four girls, he said garbage.	1	1	0
17153	Now I can say, not all men are rubbish. perhaps the woman said yes, it's garbage.	1	1	0
17154	tbh , NOT ALL men are trash/shit . Just because y’all fucking around with the wrong ones , you don’t get to call the whole race shit.	1	0	0
17155	TBH, everyone is shit / crap. It is true that all the hell you devil, you do not call all the shit career.	1	0	0
17156	TBH, not all men are crap / shit. The fact that all of you fucking with the wrong, you do not get to call all the shit career.	1	0	0
17157	The 'I'm such a feminist' niggas will 'Not all men' you to death. LMAO	1	0	0
17158	"""Death"" everyone ""I am of any woman"" is the niggaz. LMAO"	1	0	0
17159	The 'I'm a kind of feminist' niggas '' Not all men to death. LMAO	1	0	0
17160	not all men are trash. but if you always pick the ones who are trash, or treat you like trash, then ya you’ll learn to hate them for sure!	1	0	0
17161	Everyone is crap. If you are not always desirable or choose someone to deal with the waste, but you will definitely learn how to hate them!	1	0	0
17162	Not all men are rubbish. but if you always choose those that are junk, or treat it as garbage, then, as you will learn to hate them for sure!	1	0	0
17163	@NymOneFourSix @VanessaWCheese Not all men need female warden to rule his life and make him miserable I get you th… https://t.co/rvIQiGrvce	1	0	0
17164	@NymOneFourSix @VanessaWCheese all men should allow women to feel unhappy protect him to dominate his life ... https://t.co/rvIQiGrvce that	1	0	0
17165	@NymOneFourSix @VanessaWCheese Not all men need female guard to rule his life and make him feel miserable that ... https://t.co/rvIQiGrvce	1	0	0
17166	23. the reason that fucking skank ass cunt lied about me was to cover up her shaking my kid, and being in on fucking up lawsuit	1	1	0
17167	Pussy fucking ass - lie 23 That's why I thought about shaking his son, and had to hide jodiendo request	1	1	0
17168	23. The reason fucking ass pussy Skank lied about me was to cover up his shaking my son, and be in demand jodiendo	1	1	0
17169	LMFAO , you trying hard hun . You & your skank friend can’t reach to me & my girls level bitch bye.	1	1	0
17170	LMFAO is trying hard Hoon. Mop you and your friends can not be good of me and my girl a bad level.	1	1	0
17171	LMFAO, that trying hard Hun. Skank you and your friend can not get to me and my girls bye bitch level.	1	1	0
17172	Still waiting on a 'favorite for me to inbox you about blablah' from some bitch i dont know. You got my favorite dumb skank wheres my DM	1	1	0
17173	"Still waiting to know bad ""I like to receive messages about blah blah."" You are my DM dumb slut I like Al"	1	1	0
17174	Still waiting on a 'favorite for me to receive messages about blablah' some bitch who did not know. You have my favorite dumb skank wheres my DM	1	1	0
17175	This bitch @Adriannalemuss has been with 4 guys since Phil’s death but a skank	1	1	0
17176	The @Adriannalemuss foal death of Phil, however, was with four people in rags	1	1	0
17177	This bitch @Adriannalemuss has been with 4 guys since the death of Phil, but skank	1	1	0
17178	Disgusting , and bitch you are NO ROCK STAR !! YOU are a no class skank🤡😱🐍🙈🙉🙊👁 https://t.co/aYZB1jMUW2	1	1	0
17179	A disgusting bad ROCK STAR! You are a class without skank🤡😱🐍🙈🙉🙊👁 https://t.co/aYZB1jMUW2	1	1	0
17180	Disgusting, and there bitch ROCK STAR !! You are a class without skank🤡😱🐍🙈🙉🙊👁 https://t.co/aYZB1jMUW2	1	1	0
17181	@President1Trump @POTUS OLD SICK DOG HILLARY IS A DISGUSTING BITCH . BUT EVEN A SKANK HAS A FRIEND . IM SURE GERMAN… https://t.co/8y4H5tOsTI	1	1	0
17182	President1Trump @POTUS @ three patients Hillary is a dirty whore. But friends also mop. I'm sure ... German https://t.co/8y4H5tOsTI	1	1	0
17183	@ President1Trump @POTUS elderly patients DOG Hillary, is a filthy whore. But even a SKANK has a friend. I'm sure GERMAN ... https://t.co/8y4H5tOsTI	1	1	0
17184	If I ain't meet her I 'ont like her' shut the fuck up bitch no one fucking like you skank ass as it is hoe	1	1	1
17185	"It ""with a hoe, close to none - if you think the same thought as I fucking bad ass I am not 'HAVE"	1	1	1
17186	If I do not find myself 'ONT as she' closes the mouth bitch ass fucking nobody like Skank, as it is hoe	1	1	1
17187	MONIKA WAS RIGHT? RIGHT ABOUT WHAT WHAT DID THAT FUCKING BITCH ASS THOT MOTHERFUCKING HO ASS SKANK SAY TO YOU?	1	1	0
17188	Monica was right? Oblique sexy ass fucking ass fucking slut tote HO said?	1	1	0
17189	MONIKA was right? THE RIGHT what that fucking bitch ass motherfucking THOT said SKANK HO ass?	1	1	0
17190	@chaeltz07 i've seen this skank thot basic bitch IG trash before. Her videos are the worst. Such a prostitute	1	1	0
17191	Chaeltz07 I saw garbage @ underlying cloth tote IG bad before. His video is the worst. These whores	1	1	0
17192	@ Chaeltz07 I've seen this skank bitch IG Thot basic garbage before. His videos are the worst. Such prostitute	1	1	0
17193	Yeah well I didnt suck dick for tips you dirty skank Yes you did you lonely miserable BITCH its called fucking ALIMONY✋🏾	1	1	0
17194	Yeah, I do not suck dick Dirty For advice, he only had a miserable cocksucker their phone ALIMONY✋🏾 slut	1	1	0
17195	Yeah, well I do not suck cock dirty skank tips Yes he did just miserable bitch BITCH his call ALIMONY✋🏾	1	1	0
17196	“One minute you’re a spooky little witch bitch and then the next you’re an angelic skank singing Oh Holy Night.” HAHA!	1	0	0
17197	"""You have one minute fucking a little scary witch, then you've got time Oh Holy Night mop song of the angels."" Haha!"	1	0	0
17198	"""One minute you're fucking little scary witch and then the next you're a skank angelic singing Oh Holy Night."" HAHA!"	1	0	0
17199	What’s up bitch ass bitches and skank ass skanks	1	0	0
17200	How do I know it's fucking bitch ass and ass slut	1	0	0
17201	What's up bitches fucking skanks ass and ass skank	1	0	0
17202	This bitch needs to get a life already, jobless skank go do something productive	1	1	1
17203	This bitch is going to need to have a productive life of unemployment is one slut	1	1	1
17204	This bitch needs to get a life and, skank unemployment go do something productive	1	1	1
17205	@ghostlydevin @loserwyattt i don’t want a loyal bitch i want a skank hoe who will suck another niggas dick in my be… https://t.co/mswJedEKXn	1	0	1
17206	@loserwyattt @ghostlydevin not real bad nigger slut wants to suck you want another cock in my presence hoe ... https://t.co/mswJedEKXn	1	0	1
17207	@ghostlydevin @loserwyattt not want a faithful skank bitch want a hoe niggas suck another cock in my being ... https://t.co/mswJedEKXn	1	0	1
17208	keep lisa and jisoo out of your dirty mouth ugly skank ass bitch deactivate delete go get a life stay away from bla… https://t.co/LIzyMtI29q	1	1	1
17209	Gently Jisoo Disable Recovery stay away from the life and the ugly mouth, ass bad maintained dirty rag deleted ... blah https://t.co/LIzyMtI29q	1	1	1
17210	jisoo maintain smooth and dirty ugly skank ass bitch mouth Disable remove fetching stay away from life ... bla https://t.co/LIzyMtI29q	1	1	1
17211	I️ will quit a job in a heart beat that has a problem with me calling off due to an emergency . Fuck you and your bitch ass momma. Skank	1	1	0
17212	The I️ problem call me due to emergencies provide jobs to the heartbeat. You and your bitch ass fucking mother. Mop	1	1	0
17213	I️ will give up a job in a heart beat having a problem with me calling out due to an emergency. you and your bitch ass fuck mom. skank	1	1	0
17214	you low life scum, pathetic, deprave, pile of shit, maggots. like i said that brainless skank bitch should've died… https://t.co/Jdm8NEqaYz	1	1	1
17215	Low Foam living conditions depravar, piece of shit, and worms. I have a bad hair said to have died of a bad slut ... https://t.co/Jdm8NEqaYz	1	1	1
17216	the foam low life, pathetic, depravar, pile of shit, worms. as I said brainless bitch skank should have died ... https://t.co/Jdm8NEqaYz	1	1	1
17217	Everyone hates chelsea - whore skank https://t.co/BBHL8bl9tL	1	1	0
17218	Chelsea hate all-slut fucking https://t.co/BBHL8bl9tL	1	1	0
17219	Chelsea hates all - fucking skank https://t.co/BBHL8bl9tL	1	1	0
17220	@SymoneDSanders @RepWilson BS WILSON IS A SKANK WHORE AND A LIAR . DIDDN'T YOU KNOW ALL LIBERALS LIE	1	1	0
17221	@SymoneDSanders @RepWilson Wilson BS slut is a slut and a liar. Diddn't all liberals know that you lied	1	1	0
17222	@SymoneDSanders @RepWilson Wilson BS is a SKANK whore and a liar. Diddn't you know that all Liberals LIE	1	1	0
17223	@bocavista2016 What a skank whore she is, I see she's wearing Al Sharptons pimp hat, she must be one of his Hos.	1	1	0
17224	@ Bocavista2016 slut whore What, I see a responsibility to be a pimp who Sharptons of your tour.	1	1	0
17225	@ Bocavista2016 What skank whore who is, I see wearing the hat to the Sharptons pimp, which should be one of your Os.	1	1	0
17226	MegynKelly is skank. Whore paid $$ for what? Only thing left to watch on .@nbc anymore is SNL. More truth to them t… https://t.co/Z6ZJWR2N0V	1	1	0
17227	Megyn Kelly is a slut. Son of a bitch, what the $$ to pay? The only thing that remains visible. The NBC SNL @. t ... more truth about https://t.co/Z6ZJWR2N0V	1	1	0
17228	MegynKelly is skank. Puta paid $$ for what? The only thing left to see. @ NBC is SNL. More truth to them t ... https://t.co/Z6ZJWR2N0V	1	1	0
17229	@CassandraRules I get suspended at least every other day. But you still see that skank whore Chelsea Handler still tweeting away.	1	1	0
17230	@CassandraRules stops me at least a day. Still, Chelsea Handler seems Twitter is much worse rag.	1	1	0
17231	@CassandraRules me suspended at the least every other day. But it still looks that skank bitch Chelsea Handler still tweeting away.	1	1	0
17232	I FUCKING TOLD YOU SKANK WHORE SLUTS LISTEN TO MS SERIOUSLY https://t.co/HB12As7Ttr	1	1	1
17233	I heard you say hell mop SLUTS severe MS kiss https://t.co/HB12As7Ttr	1	1	1
17234	I fucking SKANK SLUTS FUCKING TOLD YOU HEAR SERIOUSLY MS https://t.co/HB12As7Ttr	1	1	1
17235	I could say so much more so keep your skank of a mouth closed you little whore or things will only get worse for you ;)	1	1	1
17236	I will only get better for you, you can say much more to keep your mouth closed cloth putita or things)	1	1	1
17237	I could say much more to keep your skank a closed mouth putita or things will only get worse for you;)	1	1	1
17238	she is our skank we r her guys we can fuck her that way she amost say please treat my like a whore honey https://t.co/csyoUOcBCA	1	1	1
17239	It's our way of mop r Amost can please treat me like a fucking horse https://t.co/csyoUOcBCA honey to take your kids	1	1	1
17240	she is our skank r can take your kids that way amost say please treat me like a whore honey https://t.co/csyoUOcBCA	1	1	1
17241	Let’s me honest, Jews offer things and the white women are just skanks. Muslims gang rape and beat white women. https://t.co/sKz3V5wDrm	1	0	1
17242	Let me provide an honest day Jews are white women I know. Caucasian Muslim women fighting organized crime of rape. https://t.co/sKz3V5wDrm	1	0	1
17243	Let Me honest, Jews offer things and white women are just skanks. Muslim gang rape and beating white women. https://t.co/sKz3V5wDrm	1	0	1
17244	@MSNBC U people @MSNBC r pos. liars. More fake news. U should offer 5 women to Obama. w that skank wife he has he would take the offer.	1	1	0
17245	People @MSNBC @MSNBC U R POS. Liar. More lies. U Obama must provide five women. w cloth that women offer.	1	1	0
17246	@MSNBC people @MSNBC U r pos. liars. More false news. U should offer 5 Female to Obama. w that skank wife who has it would take the offer.	1	1	0
17247	@CFTreyNada Would you want to be labeled a woman beater for the rest of your life by some crazy skank who’s pissed… https://t.co/d3ixX7FkgX	1	0	0
17248	@CFTreyNada you will receive whatever you want me for the rest of his life for some crazy slut ... sorted by hitting the https://t.co/d3ixX7FkgX wife	1	0	0
